"","AN_RECENS","DEP_RES_21","AGE_GROUP","TYP_ACT","CSP","POND2"
"31136",2008,"39","60 and more",6,9,2874.9509119908
"31137",2008,"39","<6",6,9,18443.6774868218
"31138",2008,"40","25-42",1,1,1578.4967277436
"31139",2008,"40","25-42",1,2,4626.2750231357
"31140",2008,"40","25-42",1,3,6062.0213838321
"31141",2008,"40","25-42",1,4,17500.2865773169
"31142",2008,"40","25-42",1,5,20778.6124096985
"31143",2008,"40","25-42",1,6,18411.6887730221
"31144",2008,"40","25-42",2,1,16.144875846
"31145",2008,"40","25-42",2,2,257.1785819472
"31146",2008,"40","25-42",2,3,261.1514979894
"31147",2008,"40","25-42",2,4,1467.8769830083
"31148",2008,"40","25-42",2,5,3252.4132212755
"31149",2008,"40","25-42",2,6,2458.9101834048
"31150",2008,"40","25-42",2,9,172.960023149
"31151",2008,"40","25-42",3,9,295.60435333
"31152",2008,"40","25-42",5,8,87.3265830226
"31153",2008,"40","25-42",6,9,5889.7188451726
"31154",2008,"40","42-60",1,1,3070.2602700323
"31155",2008,"40","42-60",1,2,6610.1702655837
"31156",2008,"40","42-60",1,3,7847.7171809174
"31157",2008,"40","42-60",1,4,14412.6772447537
"31158",2008,"40","42-60",1,5,19291.5786916325
"31159",2008,"40","42-60",1,6,15445.9854762347
"31160",2008,"40","42-60",2,1,11.5917896537
"31161",2008,"40","42-60",2,2,378.9554036237
"31162",2008,"40","42-60",2,3,322.0475489733
"31163",2008,"40","42-60",2,4,846.3014590717
"31164",2008,"40","42-60",2,5,2199.6713798882
"31165",2008,"40","42-60",2,6,1681.7142563402
"31166",2008,"40","42-60",2,9,37.786713233
"31167",2008,"40","42-60",5,8,12101.0134931069
"31168",2008,"40","42-60",6,9,11798.7084992593
"31169",2008,"40","6-24",1,1,83.3511065395
"31170",2008,"40","6-24",1,2,213.0026347467
"31171",2008,"40","6-24",1,3,216.3400177393
"31172",2008,"40","6-24",1,4,2060.0611127616
"31173",2008,"40","6-24",1,5,4333.9760176483
"31174",2008,"40","6-24",1,6,5773.4937353781
"31175",2008,"40","6-24",2,1,4.2556356211
"31176",2008,"40","6-24",2,2,24.82892177
"31177",2008,"40","6-24",2,3,24
"31178",2008,"40","6-24",2,4,324.1458669034
"31179",2008,"40","6-24",2,5,1400.7575144121
"31180",2008,"40","6-24",2,6,1869.1805379997
"31181",2008,"40","6-24",2,9,485.0458573956
"31182",2008,"40","6-24",3,9,21137.7633785675
"31183",2008,"40","6-24",5,8,4.0308880309
"31184",2008,"40","6-24",6,9,36556.2564584994
"31185",2008,"40","60 and more",1,1,268.4660952023
"31186",2008,"40","60 and more",1,2,579.2411150438
"31187",2008,"40","60 and more",1,3,459.1213737786
"31188",2008,"40","60 and more",1,4,445.6486604321
"31189",2008,"40","60 and more",1,5,740.2841331451
"31190",2008,"40","60 and more",1,6,487.649718341
"31191",2008,"40","60 and more",2,1,7.9586112289
"31192",2008,"40","60 and more",2,2,39.3226847481
"31193",2008,"40","60 and more",2,3,30.9349950256
"31194",2008,"40","60 and more",2,4,28.53246376
"31195",2008,"40","60 and more",2,5,61.8015176315
"31196",2008,"40","60 and more",2,6,31.9205316869
"31197",2008,"40","60 and more",5,8,87451.5993084744
"31198",2008,"40","60 and more",6,9,4583.7236119517
"31199",2008,"40","<6",6,9,24166.1603760819
"31200",2008,"41","25-42",1,1,1080.9612881785
"31201",2008,"41","25-42",1,2,3130.5834624674
"31202",2008,"41","25-42",1,3,6241.2499185695
"31203",2008,"41","25-42",1,4,14783.3722708855
"31204",2008,"41","25-42",1,5,16786.1165516002
"31205",2008,"41","25-42",1,6,16766.7221539267
"31206",2008,"41","25-42",2,1,2.8970971388
"31207",2008,"41","25-42",2,2,152.426609756
"31208",2008,"41","25-42",2,3,177.5462949419
"31209",2008,"41","25-42",2,4,937.5002279246
"31210",2008,"41","25-42",2,5,2098.8180108979
"31211",2008,"41","25-42",2,6,2765.8928486961
"31212",2008,"41","25-42",2,9,284.9066207429
"31213",2008,"41","25-42",3,9,322.8079701623
"31214",2008,"41","25-42",5,8,42.0719756297
"31215",2008,"41","25-42",6,9,5199.228892859
"31216",2008,"41","42-60",1,1,2345.4640550045
"31217",2008,"41","42-60",1,2,4849.108916833
"31218",2008,"41","42-60",1,3,6915.3536782333
"31219",2008,"41","42-60",1,4,12862.1048321666
"31220",2008,"41","42-60",1,5,16658.753815938
"31221",2008,"41","42-60",1,6,15394.0948015732
"31222",2008,"41","42-60",2,1,25.0525419188
"31223",2008,"41","42-60",2,2,210.5382746871
"31224",2008,"41","42-60",2,3,224.4528231322
"31225",2008,"41","42-60",2,4,737.7379312459
"31226",2008,"41","42-60",2,5,1407.7756712757
"31227",2008,"41","42-60",2,6,1892.659680724
"31228",2008,"41","42-60",2,9,63.5567208181
"31229",2008,"41","42-60",5,8,9539.9055553917
"31230",2008,"41","42-60",6,9,8756.4103104197
"31231",2008,"41","6-24",1,1,27.6223375171
"31232",2008,"41","6-24",1,2,198.1707078114
"31233",2008,"41","6-24",1,3,329.0772046227
"31234",2008,"41","6-24",1,4,1904.0240536818
"31235",2008,"41","6-24",1,5,4518.9636780374
"31236",2008,"41","6-24",1,6,6018.1687439215
"31237",2008,"41","6-24",2,2,26.2005105277
"31238",2008,"41","6-24",2,3,15.035820811
"31239",2008,"41","6-24",2,4,250.9728032023
"31240",2008,"41","6-24",2,5,1214.6088935573
"31241",2008,"41","6-24",2,6,1453.1017632244
"31242",2008,"41","6-24",2,9,584.3091045245
"31243",2008,"41","6-24",3,9,18797.5931733154
"31244",2008,"41","6-24",5,8,3.9999168692
"31245",2008,"41","6-24",6,9,32337.9006068212
"31246",2008,"41","60 and more",1,1,248.9060529891
"31247",2008,"41","60 and more",1,2,363.8457796874
"31248",2008,"41","60 and more",1,3,514.8311901472
"31249",2008,"41","60 and more",1,4,295.0818242733
"31250",2008,"41","60 and more",1,5,549.0905858142
"31251",2008,"41","60 and more",1,6,309.5668994001
"31252",2008,"41","60 and more",2,1,3.9804639805
"31253",2008,"41","60 and more",2,2,11.9603316054
"31254",2008,"41","60 and more",2,3,16.1772602058
"31255",2008,"41","60 and more",2,4,41.4356644387
"31256",2008,"41","60 and more",2,5,58.6711038004
"31257",2008,"41","60 and more",2,6,63.0651448662
"31258",2008,"41","60 and more",2,9,3.5660939302
"31259",2008,"41","60 and more",5,8,77829.9914559315
"31260",2008,"41","60 and more",6,9,2324.9797393684
"31261",2008,"41","<6",6,9,22729.526136696
"31262",2008,"42","25-42",1,1,2088.0948497132
"31263",2008,"42","25-42",1,2,8272.4262825788
"31264",2008,"42","25-42",1,3,14399.7798328237
"31265",2008,"42","25-42",1,4,36170.7749848845
"31266",2008,"42","25-42",1,5,35284.4051381105
"31267",2008,"42","25-42",1,6,35747.299367555
"31268",2008,"42","25-42",2,1,17.1069472748
"31269",2008,"42","25-42",2,2,515.2754875945
"31270",2008,"42","25-42",2,3,552.4931442534
"31271",2008,"42","25-42",2,4,2676.9003036598
"31272",2008,"42","25-42",2,5,5243.4823958109
"31273",2008,"42","25-42",2,6,5882.1157455964
"31274",2008,"42","25-42",2,9,985.2707457197
"31275",2008,"42","25-42",3,9,1270.8822414999
"31276",2008,"42","25-42",5,8,66.7239632976
"31277",2008,"42","25-42",6,9,13723.8098325264
"31278",2008,"42","42-60",1,1,3221.466379733
"31279",2008,"42","42-60",1,2,10168.2124776315
"31280",2008,"42","42-60",1,3,15732.9957552583
"31281",2008,"42","42-60",1,4,29447.7179293807
"31282",2008,"42","42-60",1,5,35135.7274949777
"31283",2008,"42","42-60",1,6,32733.3500414855
"31284",2008,"42","42-60",2,1,21.1411376063
"31285",2008,"42","42-60",2,2,630.803885581
"31286",2008,"42","42-60",2,3,499.0338191762
"31287",2008,"42","42-60",2,4,1348.8972396756
"31288",2008,"42","42-60",2,5,3359.4044220153
"31289",2008,"42","42-60",2,6,4410.9810028248
"31290",2008,"42","42-60",2,9,292.3167299523
"31291",2008,"42","42-60",5,8,19409.5355959229
"31292",2008,"42","42-60",6,9,24161.6012164299
"31293",2008,"42","6-24",1,1,204.179093809
"31294",2008,"42","6-24",1,2,639.4398650811
"31295",2008,"42","6-24",1,3,1091.2131219653
"31296",2008,"42","6-24",1,4,6376.654376933
"31297",2008,"42","6-24",1,5,10947.3859953654
"31298",2008,"42","6-24",1,6,13171.5287751733
"31299",2008,"42","6-24",2,1,11.1993261649
"31300",2008,"42","6-24",2,2,96.4027928895
"31301",2008,"42","6-24",2,3,76.8430496146
"31302",2008,"42","6-24",2,4,784.3914015934
"31303",2008,"42","6-24",2,5,2793.034292744
"31304",2008,"42","6-24",2,6,2999.5331082989
"31305",2008,"42","6-24",2,9,1624.6047154336
"31306",2008,"42","6-24",3,9,56034.1527134118
"31307",2008,"42","6-24",5,8,7.4632141269
"31308",2008,"42","6-24",6,9,74532.502076444
"31309",2008,"42","60 and more",1,1,217.7482502759
"31310",2008,"42","60 and more",1,2,831.938790514
"31311",2008,"42","60 and more",1,3,961.9599580571
"31312",2008,"42","60 and more",1,4,735.0677433501
"31313",2008,"42","60 and more",1,5,1088.3355445605
"31314",2008,"42","60 and more",1,6,890.8289976076
"31315",2008,"42","60 and more",2,1,3.9286652915
"31316",2008,"42","60 and more",2,2,60.338722279
"31317",2008,"42","60 and more",2,3,15.2732004525
"31318",2008,"42","60 and more",2,4,91.1041553162
"31319",2008,"42","60 and more",2,5,93.3646119221
"31320",2008,"42","60 and more",2,6,154.1201819817
"31321",2008,"42","60 and more",2,9,18.8340810612
"31322",2008,"42","60 and more",5,8,160139.345684409
"31323",2008,"42","60 and more",6,9,7974.1021188081
"31324",2008,"42","<6",6,9,53613.6108132821
"31325",2008,"43","25-42",1,1,2069.5436993285
"31326",2008,"43","25-42",1,2,3244.5870595127
"31327",2008,"43","25-42",1,3,3246.5836929975
"31328",2008,"43","25-42",1,4,9946.1571147184
"31329",2008,"43","25-42",1,5,11034.2955021274
"31330",2008,"43","25-42",1,6,11781.8800574042
"31331",2008,"43","25-42",2,1,22.2087794487
"31332",2008,"43","25-42",2,2,146.3523458424
"31333",2008,"43","25-42",2,3,98.4739770033
"31334",2008,"43","25-42",2,4,566.7678247332
"31335",2008,"43","25-42",2,5,1393.5762470545
"31336",2008,"43","25-42",2,6,1448.5949214224
"31337",2008,"43","25-42",2,9,93.5779711954
"31338",2008,"43","25-42",3,9,207.5848972883
"31339",2008,"43","25-42",5,8,15.7795062783
"31340",2008,"43","25-42",6,9,3426.2444878005
"31341",2008,"43","42-60",1,1,3281.4002008279
"31342",2008,"43","42-60",1,2,3786.2124131824
"31343",2008,"43","42-60",1,3,3711.1460031833
"31344",2008,"43","42-60",1,4,8513.2378287393
"31345",2008,"43","42-60",1,5,10730.5719962388
"31346",2008,"43","42-60",1,6,10043.5492456975
"31347",2008,"43","42-60",2,1,27.0553413195
"31348",2008,"43","42-60",2,2,186.3896881736
"31349",2008,"43","42-60",2,3,87.4455970929
"31350",2008,"43","42-60",2,4,353.2421042557
"31351",2008,"43","42-60",2,5,841.5626225528
"31352",2008,"43","42-60",2,6,1146.2633455458
"31353",2008,"43","42-60",2,9,26.5258221755
"31354",2008,"43","42-60",5,8,6556.6902509148
"31355",2008,"43","42-60",6,9,6979.8236231258
"31356",2008,"43","6-24",1,1,191.7010192746
"31357",2008,"43","6-24",1,2,158.769124407
"31358",2008,"43","6-24",1,3,127.2861791155
"31359",2008,"43","6-24",1,4,1384.0533283084
"31360",2008,"43","6-24",1,5,2466.614949777
"31361",2008,"43","6-24",1,6,3850.2438103517
"31362",2008,"43","6-24",2,2,8.7033195939
"31363",2008,"43","6-24",2,3,4
"31364",2008,"43","6-24",2,4,203.9486238331
"31365",2008,"43","6-24",2,5,579.3086024788
"31366",2008,"43","6-24",2,6,850.0529876747
"31367",2008,"43","6-24",2,9,364.2217087212
"31368",2008,"43","6-24",3,9,13719.5020320538
"31369",2008,"43","6-24",5,8,8.2186119815
"31370",2008,"43","6-24",6,9,22414.6009051365
"31371",2008,"43","60 and more",1,1,202.3130110866
"31372",2008,"43","60 and more",1,2,313.1634483634
"31373",2008,"43","60 and more",1,3,182.0641813604
"31374",2008,"43","60 and more",1,4,221.7609500161
"31375",2008,"43","60 and more",1,5,288.2141236167
"31376",2008,"43","60 and more",1,6,244.0393127125
"31377",2008,"43","60 and more",2,2,10.9647340884
"31378",2008,"43","60 and more",2,3,12.0349218165
"31379",2008,"43","60 and more",2,4,35.811735543
"31380",2008,"43","60 and more",2,5,11.941474331
"31381",2008,"43","60 and more",2,6,8.9665480418
"31382",2008,"43","60 and more",2,9,2.8225635557
"31383",2008,"43","60 and more",5,8,51819.8711439084
"31384",2008,"43","60 and more",6,9,1546.601028629
"31385",2008,"43","<6",6,9,15620.2633621978
"31386",2008,"44","25-42",1,1,3276.0924220573
"31387",2008,"44","25-42",1,2,12350.7967464682
"31388",2008,"44","25-42",1,3,42075.346990276
"31389",2008,"44","25-42",1,4,73747.5933748279
"31390",2008,"44","25-42",1,5,67233.8895146099
"31391",2008,"44","25-42",1,6,57630.9393294227
"31392",2008,"44","25-42",2,1,61.9274274176
"31393",2008,"44","25-42",2,2,811.9911971936
"31394",2008,"44","25-42",2,3,1775.4409249583
"31395",2008,"44","25-42",2,4,6704.6910306597
"31396",2008,"44","25-42",2,5,8901.0021423419
"31397",2008,"44","25-42",2,6,7414.8622894836
"31398",2008,"44","25-42",2,9,951.3265940428
"31399",2008,"44","25-42",3,9,2882.1578430036
"31400",2008,"44","25-42",5,8,148.6005283488
"31401",2008,"44","25-42",6,9,17987.2968320742
"31402",2008,"44","42-60",1,1,5649.0760095857
"31403",2008,"44","42-60",1,2,15281.4146921516
"31404",2008,"44","42-60",1,3,38610.8894768236
"31405",2008,"44","42-60",1,4,54258.5280924097
"31406",2008,"44","42-60",1,5,60661.2939797521
"31407",2008,"44","42-60",1,6,44712.3637199635
"31408",2008,"44","42-60",2,1,107.2692009093
"31409",2008,"44","42-60",2,2,983.1427817925
"31410",2008,"44","42-60",2,3,1288.4552772605
"31411",2008,"44","42-60",2,4,3223.9503940827
"31412",2008,"44","42-60",2,5,4881.2561913448
"31413",2008,"44","42-60",2,6,4683.4127324743
"31414",2008,"44","42-60",2,9,235.1853380891
"31415",2008,"44","42-60",3,9,3.4264351405
"31416",2008,"44","42-60",5,8,33938.7407421652
"31417",2008,"44","42-60",6,9,33289.5645120999
"31418",2008,"44","6-24",1,1,169.9115798267
"31419",2008,"44","6-24",1,2,729.723647623
"31420",2008,"44","6-24",1,3,2481.6035104816
"31421",2008,"44","6-24",1,4,11680.1502900935
"31422",2008,"44","6-24",1,5,20329.4568844118
"31423",2008,"44","6-24",1,6,23131.8658666631
"31424",2008,"44","6-24",2,1,8.3818232158
"31425",2008,"44","6-24",2,2,166.7359870874
"31426",2008,"44","6-24",2,3,203.6696434388
"31427",2008,"44","6-24",2,4,1555.3508020962
"31428",2008,"44","6-24",2,5,4829.3521174985
"31429",2008,"44","6-24",2,6,4516.8210465433
"31430",2008,"44","6-24",2,9,2176.5132216193
"31431",2008,"44","6-24",3,9,105215.517675402
"31432",2008,"44","6-24",5,8,3.6442039991
"31433",2008,"44","6-24",6,9,132909.560408515
"31434",2008,"44","60 and more",1,1,274.0332624207
"31435",2008,"44","60 and more",1,2,1039.4663620669
"31436",2008,"44","60 and more",1,3,1881.6105382124
"31437",2008,"44","60 and more",1,4,1190.9604457792
"31438",2008,"44","60 and more",1,5,1507.9880185788
"31439",2008,"44","60 and more",1,6,875.0446395115
"31440",2008,"44","60 and more",2,1,15.420789814
"31441",2008,"44","60 and more",2,2,82.287948955
"31442",2008,"44","60 and more",2,3,66.1212635662
"31443",2008,"44","60 and more",2,4,167.3268560395
"31444",2008,"44","60 and more",2,5,200.0605152752
"31445",2008,"44","60 and more",2,6,101.8734147983
"31446",2008,"44","60 and more",2,9,13.4914212284
"31447",2008,"44","60 and more",5,8,222146.871552958
"31448",2008,"44","60 and more",6,9,11314.356575293
"31449",2008,"44","<6",6,9,98470.4784771789
"31450",2008,"45","25-42",1,1,1138.4129545345
"31451",2008,"45","25-42",1,2,5027.2299402449
"31452",2008,"45","25-42",1,3,18801.8735659183
"31453",2008,"45","25-42",1,4,35986.8713976029
"31454",2008,"45","25-42",1,5,33807.2537220271
"31455",2008,"45","25-42",1,6,32709.3659295546
"31456",2008,"45","25-42",2,1,16.8351540121
"31457",2008,"45","25-42",2,2,206.234723246
"31458",2008,"45","25-42",2,3,645.4719643588
"31459",2008,"45","25-42",2,4,2512.5014729927
"31460",2008,"45","25-42",2,5,4671.6105986807
"31461",2008,"45","25-42",2,6,5004.4262408025
"31462",2008,"45","25-42",2,9,566.8374409346
"31463",2008,"45","25-42",3,9,1346.318865318
"31464",2008,"45","25-42",5,8,99.6284319747
"31465",2008,"45","25-42",6,9,10979.2455828667
"31466",2008,"45","42-60",1,1,2636.3470660784
"31467",2008,"45","42-60",1,2,7462.5561231956
"31468",2008,"45","42-60",1,3,19686.8166221179
"31469",2008,"45","42-60",1,4,29500.9958186168
"31470",2008,"45","42-60",1,5,31046.1173314678
"31471",2008,"45","42-60",1,6,27506.9735160731
"31472",2008,"45","42-60",2,1,4.1303465873
"31473",2008,"45","42-60",2,2,380.7920179586
"31474",2008,"45","42-60",2,3,483.6961424613
"31475",2008,"45","42-60",2,4,1356.6467802023
"31476",2008,"45","42-60",2,5,2497.9318460574
"31477",2008,"45","42-60",2,6,3102.0794086752
"31478",2008,"45","42-60",2,9,107.4118865519
"31479",2008,"45","42-60",3,9,1.1695379775
"31480",2008,"45","42-60",5,8,16316.0058607622
"31481",2008,"45","42-60",6,9,16283.3105138777
"31482",2008,"45","6-24",1,1,67.9988628162
"31483",2008,"45","6-24",1,2,411.8785848081
"31484",2008,"45","6-24",1,3,946.2123817971
"31485",2008,"45","6-24",1,4,6209.3041826828
"31486",2008,"45","6-24",1,5,11539.880158437
"31487",2008,"45","6-24",1,6,11435.8222274515
"31488",2008,"45","6-24",2,2,38.3560567456
"31489",2008,"45","6-24",2,3,82.1043004255
"31490",2008,"45","6-24",2,4,730.6375938566
"31491",2008,"45","6-24",2,5,2577.9004315631
"31492",2008,"45","6-24",2,6,3125.311485364
"31493",2008,"45","6-24",2,9,1304.0183262996
"31494",2008,"45","6-24",3,9,47186.3577286667
"31495",2008,"45","6-24",5,8,21.9647282258
"31496",2008,"45","6-24",6,9,67862.1868854122
"31497",2008,"45","60 and more",1,1,318.5515091282
"31498",2008,"45","60 and more",1,2,655.6875485113
"31499",2008,"45","60 and more",1,3,1155.0859539181
"31500",2008,"45","60 and more",1,4,704.8482383648
"31501",2008,"45","60 and more",1,5,1130.6067661091
"31502",2008,"45","60 and more",1,6,726.3772575597
"31503",2008,"45","60 and more",2,1,16.8573462444
"31504",2008,"45","60 and more",2,2,41.0629041529
"31505",2008,"45","60 and more",2,3,40.5514604978
"31506",2008,"45","60 and more",2,4,61.730125027
"31507",2008,"45","60 and more",2,5,70.236349747
"31508",2008,"45","60 and more",2,6,100.9387116433
"31509",2008,"45","60 and more",2,9,8.4271152917
"31510",2008,"45","60 and more",5,8,124318.735539909
"31511",2008,"45","60 and more",6,9,4876.5998790426
"31512",2008,"45","<6",6,9,50726.2496068748
"31513",2008,"46","25-42",1,1,1356.0847755494
"31514",2008,"46","25-42",1,2,2253.6639431414
"31515",2008,"46","25-42",1,3,2637.0817555505
"31516",2008,"46","25-42",1,4,6525.5678426387
"31517",2008,"46","25-42",1,5,7719.4756683039
"31518",2008,"46","25-42",1,6,6789.4198775815
"31519",2008,"46","25-42",2,1,47.1697113041
"31520",2008,"46","25-42",2,2,118.864596749
"31521",2008,"46","25-42",2,3,129.972699725
"31522",2008,"46","25-42",2,4,594.4457947364
"31523",2008,"46","25-42",2,5,1167.0365576547
"31524",2008,"46","25-42",2,6,1168.6047305561
"31525",2008,"46","25-42",2,9,141.841176665
"31526",2008,"46","25-42",3,9,182.103331735
"31527",2008,"46","25-42",5,8,32.3552713704
"31528",2008,"46","25-42",6,9,2257.9041403964
"31529",2008,"46","42-60",1,1,2884.3460785979
"31530",2008,"46","42-60",1,2,3963.7959934282
"31531",2008,"46","42-60",1,3,3887.7681375714
"31532",2008,"46","42-60",1,4,7058.5547971429
"31533",2008,"46","42-60",1,5,8774.4640674691
"31534",2008,"46","42-60",1,6,5883.3183532381
"31535",2008,"46","42-60",2,1,11.3599655517
"31536",2008,"46","42-60",2,2,224.0926546381
"31537",2008,"46","42-60",2,3,220.7513700751
"31538",2008,"46","42-60",2,4,462.7408973192
"31539",2008,"46","42-60",2,5,881.6059940166
"31540",2008,"46","42-60",2,6,755.6048116088
"31541",2008,"46","42-60",2,9,26.3497507861
"31542",2008,"46","42-60",5,8,5642.6863277774
"31543",2008,"46","42-60",6,9,5439.141167894
"31544",2008,"46","6-24",1,1,82.5717911394
"31545",2008,"46","6-24",1,2,112.3294085067
"31546",2008,"46","6-24",1,3,93.8873791038
"31547",2008,"46","6-24",1,4,872.4921707396
"31548",2008,"46","6-24",1,5,1807.2167855915
"31549",2008,"46","6-24",1,6,2378.5934839473
"31550",2008,"46","6-24",2,2,8.4946224066
"31551",2008,"46","6-24",2,3,8.0193236715
"31552",2008,"46","6-24",2,4,141.1105131941
"31553",2008,"46","6-24",2,5,631.0505512741
"31554",2008,"46","6-24",2,6,622.8094520997
"31555",2008,"46","6-24",2,9,254.1979867262
"31556",2008,"46","6-24",3,9,9997.302083409
"31557",2008,"46","6-24",5,8,12.1455386797
"31558",2008,"46","6-24",6,9,14903.1816026317
"31559",2008,"46","60 and more",1,1,236.9527150328
"31560",2008,"46","60 and more",1,2,366.542366717
"31561",2008,"46","60 and more",1,3,430.5872706213
