"","AN_RECENS","DEP_RES_21","AGE_GROUP","TYP_ACT","CSP","test"
"710",1968,"10","75 and more",1,1,116
"711",1968,"10","75 and more",1,2,124
"712",1968,"10","75 and more",1,3,8
"713",1968,"10","75 and more",1,4,56
"714",1968,"10","75 and more",1,5,36
"715",1968,"10","75 and more",1,6,24
"716",1968,"10","75 and more",5,8,8780
"717",1968,"10","75 and more",6,9,3116
"718",1968,"10","<15",1,1,28
"719",1968,"10","<15",1,2,4
"720",1968,"10","<15",1,5,36
"721",1968,"10","<15",1,6,216
"722",1968,"10","<15",3,9,3388
"723",1968,"10","<15",6,9,66144
"724",1968,"10",NA,1,1,36
"725",1968,"10",NA,1,2,28
"726",1968,"10",NA,1,3,4
"727",1968,"10",NA,1,4,4
"728",1968,"10",NA,1,6,8
"729",1968,"10",NA,2,3,4
"730",1968,"10",NA,5,8,1028
"731",1968,"10",NA,6,9,420
"732",1968,"11","15-29",1,1,1676
"733",1968,"11","15-29",1,2,1536
"734",1968,"11","15-29",1,3,472
"735",1968,"11","15-29",1,4,2712
"736",1968,"11","15-29",1,5,6124
"737",1968,"11","15-29",1,6,10844
"738",1968,"11","15-29",2,3,12
"739",1968,"11","15-29",2,4,76
"740",1968,"11","15-29",2,5,448
"741",1968,"11","15-29",2,6,416
"742",1968,"11","15-29",2,9,152
"743",1968,"11","15-29",3,9,14184
"744",1968,"11","15-29",4,9,1160
"745",1968,"11","15-29",6,9,9696
"746",1968,"11","30-44",1,1,4136
"747",1968,"11","30-44",1,2,3880
"748",1968,"11","30-44",1,3,1464
"749",1968,"11","30-44",1,4,3288
"750",1968,"11","30-44",1,5,5460
"751",1968,"11","30-44",1,6,12592
"752",1968,"11","30-44",2,3,4
"753",1968,"11","30-44",2,4,12
"754",1968,"11","30-44",2,5,152
"755",1968,"11","30-44",2,6,172
"756",1968,"11","30-44",3,9,72
"757",1968,"11","30-44",6,9,20012
"758",1968,"11","45-59",1,1,5624
"759",1968,"11","45-59",1,2,3888
"760",1968,"11","45-59",1,3,1192
"761",1968,"11","45-59",1,4,2568
"762",1968,"11","45-59",1,5,4304
"763",1968,"11","45-59",1,6,10064
"764",1968,"11","45-59",2,4,40
"765",1968,"11","45-59",2,5,44
"766",1968,"11","45-59",2,6,204
"767",1968,"11","45-59",3,9,4
"768",1968,"11","45-59",5,8,2660
"769",1968,"11","45-59",6,9,19072
"770",1968,"11","60-74",1,1,4416
"771",1968,"11","60-74",1,2,2108
"772",1968,"11","60-74",1,3,280
"773",1968,"11","60-74",1,4,512
"774",1968,"11","60-74",1,5,996
"775",1968,"11","60-74",1,6,2944
"776",1968,"11","60-74",2,5,16
"777",1968,"11","60-74",2,6,68
"778",1968,"11","60-74",5,8,19556
"779",1968,"11","60-74",6,9,17468
"780",1968,"11","75 and more",1,1,476
"781",1968,"11","75 and more",1,2,180
"782",1968,"11","75 and more",1,3,24
"783",1968,"11","75 and more",1,4,104
"784",1968,"11","75 and more",1,5,32
"785",1968,"11","75 and more",1,6,40
"786",1968,"11","75 and more",5,8,9424
"787",1968,"11","75 and more",6,9,6880
"788",1968,"11","<15",1,1,20
"789",1968,"11","<15",1,2,12
"790",1968,"11","<15",1,5,24
"791",1968,"11","<15",1,6,108
"792",1968,"11","<15",3,9,3092
"793",1968,"11","<15",6,9,55200
"794",1968,"11",NA,1,1,120
"795",1968,"11",NA,1,2,36
"796",1968,"11",NA,1,4,24
"797",1968,"11",NA,1,5,4
"798",1968,"11",NA,1,6,16
"799",1968,"11",NA,5,8,1156
"800",1968,"11",NA,6,9,820
"801",1968,"12","15-29",1,1,6084
"802",1968,"12","15-29",1,2,1580
"803",1968,"12","15-29",1,3,468
"804",1968,"12","15-29",1,4,3024
"805",1968,"12","15-29",1,5,5616
"806",1968,"12","15-29",1,6,10168
"807",1968,"12","15-29",2,3,4
"808",1968,"12","15-29",2,4,48
"809",1968,"12","15-29",2,5,156
"810",1968,"12","15-29",2,6,240
"811",1968,"12","15-29",2,9,220
"812",1968,"12","15-29",3,9,15008
"813",1968,"12","15-29",4,9,1292
"814",1968,"12","15-29",6,9,8784
"815",1968,"12","30-44",1,1,11292
"816",1968,"12","30-44",1,2,4128
"817",1968,"12","30-44",1,3,1176
"818",1968,"12","30-44",1,4,3320
"819",1968,"12","30-44",1,5,4432
"820",1968,"12","30-44",1,6,10504
"821",1968,"12","30-44",2,5,36
"822",1968,"12","30-44",2,6,112
"823",1968,"12","30-44",2,9,12
"824",1968,"12","30-44",3,9,40
"825",1968,"12","30-44",6,9,16940
"826",1968,"12","45-59",1,1,11568
"827",1968,"12","45-59",1,2,4464
"828",1968,"12","45-59",1,3,888
"829",1968,"12","45-59",1,4,2564
"830",1968,"12","45-59",1,5,3364
"831",1968,"12","45-59",1,6,7664
"832",1968,"12","45-59",2,3,4
"833",1968,"12","45-59",2,4,8
"834",1968,"12","45-59",2,5,36
"835",1968,"12","45-59",2,6,160
"836",1968,"12","45-59",3,9,4
"837",1968,"12","45-59",5,8,3028
"838",1968,"12","45-59",6,9,16196
"839",1968,"12","60-74",1,1,7764
"840",1968,"12","60-74",1,2,2020
"841",1968,"12","60-74",1,3,248
"842",1968,"12","60-74",1,4,740
"843",1968,"12","60-74",1,5,688
"844",1968,"12","60-74",1,6,1696
"845",1968,"12","60-74",2,4,4
"846",1968,"12","60-74",2,5,12
"847",1968,"12","60-74",2,6,28
"848",1968,"12","60-74",5,8,18956
"849",1968,"12","60-74",6,9,14260
"850",1968,"12","75 and more",1,1,648
"851",1968,"12","75 and more",1,2,128
"852",1968,"12","75 and more",1,3,16
"853",1968,"12","75 and more",1,4,108
"854",1968,"12","75 and more",1,5,36
"855",1968,"12","75 and more",1,6,36
"856",1968,"12","75 and more",5,8,8580
"857",1968,"12","75 and more",6,9,5924
"858",1968,"12","<15",1,1,48
"859",1968,"12","<15",1,5,12
"860",1968,"12","<15",1,6,44
"861",1968,"12","<15",2,9,4
"862",1968,"12","<15",3,9,3476
"863",1968,"12","<15",6,9,59652
"864",1968,"12",NA,1,1,124
"865",1968,"12",NA,1,2,28
"866",1968,"12",NA,1,4,12
"867",1968,"12",NA,1,5,8
"868",1968,"12",NA,1,6,4
"869",1968,"12",NA,5,8,1064
"870",1968,"12",NA,6,9,664
"871",1968,"13","15-29",1,1,2376
"872",1968,"13","15-29",1,2,7012
"873",1968,"13","15-29",1,3,5812
"874",1968,"13","15-29",1,4,19736
"875",1968,"13","15-29",1,5,50152
"876",1968,"13","15-29",1,6,66316
"877",1968,"13","15-29",2,3,156
"878",1968,"13","15-29",2,4,888
"879",1968,"13","15-29",2,5,3636
"880",1968,"13","15-29",2,6,7396
"881",1968,"13","15-29",2,9,1804
"882",1968,"13","15-29",3,9,88084
"883",1968,"13","15-29",4,9,6872
"884",1968,"13","15-29",6,9,57040
"885",1968,"13","30-44",1,1,5124
"886",1968,"13","30-44",1,2,19288
"887",1968,"13","30-44",1,3,14488
"888",1968,"13","30-44",1,4,28212
"889",1968,"13","30-44",1,5,46228
"890",1968,"13","30-44",1,6,69480
"891",1968,"13","30-44",2,3,152
"892",1968,"13","30-44",2,4,732
"893",1968,"13","30-44",2,5,1700
"894",1968,"13","30-44",2,6,5144
"895",1968,"13","30-44",2,9,204
"896",1968,"13","30-44",3,9,428
"897",1968,"13","30-44",4,9,8
"898",1968,"13","30-44",6,9,106412
"899",1968,"13","45-59",1,1,5812
"900",1968,"13","45-59",1,2,21148
"901",1968,"13","45-59",1,3,11928
"902",1968,"13","45-59",1,4,19900
"903",1968,"13","45-59",1,5,36988
"904",1968,"13","45-59",1,6,45424
"905",1968,"13","45-59",2,3,208
"906",1968,"13","45-59",2,4,512
"907",1968,"13","45-59",2,5,1644
"908",1968,"13","45-59",2,6,4496
"909",1968,"13","45-59",2,9,80
"910",1968,"13","45-59",3,9,36
"911",1968,"13","45-59",5,8,16308
"912",1968,"13","45-59",6,9,87232
"913",1968,"13","60-74",1,1,3932
"914",1968,"13","60-74",1,2,9104
"915",1968,"13","60-74",1,3,2780
"916",1968,"13","60-74",1,4,4092
"917",1968,"13","60-74",1,5,8988
"918",1968,"13","60-74",1,6,9956
"919",1968,"13","60-74",2,3,44
"920",1968,"13","60-74",2,4,172
"921",1968,"13","60-74",2,5,388
"922",1968,"13","60-74",2,6,1216
"923",1968,"13","60-74",2,9,16
"924",1968,"13","60-74",5,8,84624
"925",1968,"13","60-74",6,9,66808
"926",1968,"13","75 and more",1,1,324
"927",1968,"13","75 and more",1,2,592
"928",1968,"13","75 and more",1,3,144
"929",1968,"13","75 and more",1,4,256
"930",1968,"13","75 and more",1,5,276
"931",1968,"13","75 and more",1,6,192
"932",1968,"13","75 and more",2,4,8
"933",1968,"13","75 and more",2,6,12
"934",1968,"13","75 and more",2,9,4
"935",1968,"13","75 and more",5,8,30032
"936",1968,"13","75 and more",6,9,24976
"937",1968,"13","<15",1,1,4
"938",1968,"13","<15",1,2,44
"939",1968,"13","<15",1,3,8
"940",1968,"13","<15",1,4,4
"941",1968,"13","<15",1,5,152
"942",1968,"13","<15",1,6,392
"943",1968,"13","<15",2,5,4
"944",1968,"13","<15",2,6,12
"945",1968,"13","<15",2,9,24
"946",1968,"13","<15",3,9,17504
"947",1968,"13","<15",6,9,329636
"948",1968,"13",NA,1,1,56
"949",1968,"13",NA,1,2,160
"950",1968,"13",NA,1,3,36
"951",1968,"13",NA,1,4,64
"952",1968,"13",NA,1,5,88
"953",1968,"13",NA,1,6,68
"954",1968,"13",NA,2,5,8
"955",1968,"13",NA,2,6,4
"956",1968,"13",NA,5,8,4412
"957",1968,"13",NA,6,9,3072
"958",1968,"14","15-29",1,1,5420
"959",1968,"14","15-29",1,2,2416
"960",1968,"14","15-29",1,3,1644
"961",1968,"14","15-29",1,4,8444
"962",1968,"14","15-29",1,5,19392
"963",1968,"14","15-29",1,6,33296
"964",1968,"14","15-29",2,3,24
"965",1968,"14","15-29",2,4,140
"966",1968,"14","15-29",2,5,952
"967",1968,"14","15-29",2,6,1200
"968",1968,"14","15-29",2,9,384
"969",1968,"14","15-29",3,9,25552
"970",1968,"14","15-29",4,9,3084
"971",1968,"14","15-29",6,9,15996
"972",1968,"14","30-44",1,1,11444
"973",1968,"14","30-44",1,2,6912
"974",1968,"14","30-44",1,3,3348
"975",1968,"14","30-44",1,4,9184
"976",1968,"14","30-44",1,5,11296
"977",1968,"14","30-44",1,6,26420
"978",1968,"14","30-44",2,3,8
"979",1968,"14","30-44",2,4,32
"980",1968,"14","30-44",2,5,228
"981",1968,"14","30-44",2,6,448
"982",1968,"14","30-44",2,9,16
"983",1968,"14","30-44",3,9,84
"984",1968,"14","30-44",6,9,28232
"985",1968,"14","45-59",1,1,10084
"986",1968,"14","45-59",1,2,7168
"987",1968,"14","45-59",1,3,2252
"988",1968,"14","45-59",1,4,5624
"989",1968,"14","45-59",1,5,8796
"990",1968,"14","45-59",1,6,16064
"991",1968,"14","45-59",2,3,16
"992",1968,"14","45-59",2,4,36
"993",1968,"14","45-59",2,5,160
"994",1968,"14","45-59",2,6,428
"995",1968,"14","45-59",2,9,8
"996",1968,"14","45-59",3,9,8
"997",1968,"14","45-59",5,8,4404
"998",1968,"14","45-59",6,9,18496
"999",1968,"14","60-74",1,1,6412
"1000",1968,"14","60-74",1,2,3544
"1001",1968,"14","60-74",1,3,624
"1002",1968,"14","60-74",1,4,1548
"1003",1968,"14","60-74",1,5,2752
"1004",1968,"14","60-74",1,6,3912
"1005",1968,"14","60-74",2,3,4
"1006",1968,"14","60-74",2,4,8
"1007",1968,"14","60-74",2,5,40
"1008",1968,"14","60-74",2,6,96
"1009",1968,"14","60-74",5,8,27476
"1010",1968,"14","60-74",6,9,13588
"1011",1968,"14","75 and more",1,1,392
"1012",1968,"14","75 and more",1,2,244
"1013",1968,"14","75 and more",1,3,12
"1014",1968,"14","75 and more",1,4,276
"1015",1968,"14","75 and more",1,5,60
"1016",1968,"14","75 and more",1,6,56
"1017",1968,"14","75 and more",5,8,10516
"1018",1968,"14","75 and more",6,9,4936
"1019",1968,"14","<15",1,1,92
"1020",1968,"14","<15",1,2,16
"1021",1968,"14","<15",1,5,136
"1022",1968,"14","<15",1,6,428
"1023",1968,"14","<15",2,5,4
"1024",1968,"14","<15",2,6,24
"1025",1968,"14","<15",2,9,16
"1026",1968,"14","<15",3,9,7172
"1027",1968,"14","<15",6,9,140252
"1028",1968,"14",NA,1,1,76
"1029",1968,"14",NA,1,2,44
"1030",1968,"14",NA,1,3,4
"1031",1968,"14",NA,1,4,40
"1032",1968,"14",NA,1,5,20
"1033",1968,"14",NA,5,8,1556
"1034",1968,"14",NA,6,9,576
"1035",1968,"15","15-29",1,1,4140
"1036",1968,"15","15-29",1,2,1016
"1037",1968,"15","15-29",1,3,184
"1038",1968,"15","15-29",1,4,1720
"1039",1968,"15","15-29",1,5,3476
"1040",1968,"15","15-29",1,6,6828
"1041",1968,"15","15-29",2,4,28
"1042",1968,"15","15-29",2,5,208
"1043",1968,"15","15-29",2,6,276
"1044",1968,"15","15-29",2,9,24
"1045",1968,"15","15-29",3,9,7744
"1046",1968,"15","15-29",4,9,852
"1047",1968,"15","15-29",6,9,5740
"1048",1968,"15","30-44",1,1,7260
"1049",1968,"15","30-44",1,2,2748
"1050",1968,"15","30-44",1,3,596
"1051",1968,"15","30-44",1,4,1900
"1052",1968,"15","30-44",1,5,2648
"1053",1968,"15","30-44",1,6,6524
"1054",1968,"15","30-44",2,4,12
"1055",1968,"15","30-44",2,5,36
"1056",1968,"15","30-44",2,6,164
"1057",1968,"15","30-44",2,9,4
"1058",1968,"15","30-44",3,9,16
"1059",1968,"15","30-44",6,9,9592
"1060",1968,"15","45-59",1,1,7188
"1061",1968,"15","45-59",1,2,3064
"1062",1968,"15","45-59",1,3,524
"1063",1968,"15","45-59",1,4,1332
"1064",1968,"15","45-59",1,5,1880
"1065",1968,"15","45-59",1,6,4164
"1066",1968,"15","45-59",2,4,12
"1067",1968,"15","45-59",2,5,16
"1068",1968,"15","45-59",2,6,208
"1069",1968,"15","45-59",3,9,4
"1070",1968,"15","45-59",5,8,1720
"1071",1968,"15","45-59",6,9,8112
"1072",1968,"15","60-74",1,1,4384
"1073",1968,"15","60-74",1,2,1572
"1074",1968,"15","60-74",1,3,164
"1075",1968,"15","60-74",1,4,292
"1076",1968,"15","60-74",1,5,404
"1077",1968,"15","60-74",1,6,1004
"1078",1968,"15","60-74",2,4,4
"1079",1968,"15","60-74",2,5,4
"1080",1968,"15","60-74",2,6,52
"1081",1968,"15","60-74",5,8,11420
"1082",1968,"15","60-74",6,9,7228
"1083",1968,"15","75 and more",1,1,408
"1084",1968,"15","75 and more",1,2,132
"1085",1968,"15","75 and more",1,3,8
"1086",1968,"15","75 and more",1,4,40
"1087",1968,"15","75 and more",1,5,8
"1088",1968,"15","75 and more",1,6,16
"1089",1968,"15","75 and more",5,8,4900
"1090",1968,"15","75 and more",6,9,2748
"1091",1968,"15","<15",1,1,52
"1092",1968,"15","<15",1,5,4
"1093",1968,"15","<15",1,6,76
"1094",1968,"15","<15",2,6,4
"1095",1968,"15","<15",3,9,2044
"1096",1968,"15","<15",6,9,39792
"1097",1968,"15",NA,1,1,84
"1098",1968,"15",NA,1,2,12
"1099",1968,"15",NA,1,4,4
"1100",1968,"15",NA,1,5,8
"1101",1968,"15",NA,1,6,8
"1102",1968,"15",NA,5,8,664
"1103",1968,"15",NA,6,9,292
"1104",1968,"16","15-29",1,1,3816
"1105",1968,"16","15-29",1,2,1752
"1106",1968,"16","15-29",1,3,592
"1107",1968,"16","15-29",1,4,3020
"1108",1968,"16","15-29",1,5,8960
"1109",1968,"16","15-29",1,6,19636
"1110",1968,"16","15-29",2,3,4
"1111",1968,"16","15-29",2,4,72
"1112",1968,"16","15-29",2,5,512
"1113",1968,"16","15-29",2,6,516
"1114",1968,"16","15-29",2,9,16
"1115",1968,"16","15-29",3,9,12288
"1116",1968,"16","15-29",4,9,1632
"1117",1968,"16","15-29",6,9,10172
"1118",1968,"16","30-44",1,1,8628
"1119",1968,"16","30-44",1,2,4984
"1120",1968,"16","30-44",1,3,1620
"1121",1968,"16","30-44",1,4,3896
"1122",1968,"16","30-44",1,5,7132
"1123",1968,"16","30-44",1,6,17532
"1124",1968,"16","30-44",2,3,8
"1125",1968,"16","30-44",2,4,44
"1126",1968,"16","30-44",2,5,112
"1127",1968,"16","30-44",2,6,156
"1128",1968,"16","30-44",3,9,68
"1129",1968,"16","30-44",6,9,18604
"1130",1968,"16","45-59",1,1,10280
"1131",1968,"16","45-59",1,2,5452
"1132",1968,"16","45-59",1,3,1472
"1133",1968,"16","45-59",1,4,2564
"1134",1968,"16","45-59",1,5,5248
"1135",1968,"16","45-59",1,6,11548
"1136",1968,"16","45-59",2,3,8
"1137",1968,"16","45-59",2,4,24
"1138",1968,"16","45-59",2,5,56
"1139",1968,"16","45-59",2,6,196
"1140",1968,"16","45-59",5,8,2776
"1141",1968,"16","45-59",6,9,14176
"1142",1968,"16","60-74",1,1,6020
"1143",1968,"16","60-74",1,2,2496
"1144",1968,"16","60-74",1,3,392
"1145",1968,"16","60-74",1,4,584
"1146",1968,"16","60-74",1,5,1408
"1147",1968,"16","60-74",1,6,2772
"1148",1968,"16","60-74",2,4,4
"1149",1968,"16","60-74",2,5,12
"1150",1968,"16","60-74",2,6,8
"1151",1968,"16","60-74",5,8,23808
"1152",1968,"16","60-74",6,9,11604
"1153",1968,"16","75 and more",1,1,320
"1154",1968,"16","75 and more",1,2,188
"1155",1968,"16","75 and more",1,3,16
"1156",1968,"16","75 and more",1,4,60
"1157",1968,"16","75 and more",1,5,32
"1158",1968,"16","75 and more",1,6,36
"1159",1968,"16","75 and more",5,8,11780
"1160",1968,"16","75 and more",6,9,4296
"1161",1968,"16","<15",1,1,76
"1162",1968,"16","<15",1,2,4
"1163",1968,"16","<15",1,4,4
"1164",1968,"16","<15",1,5,48
"1165",1968,"16","<15",1,6,452
"1166",1968,"16","<15",2,6,4
"1167",1968,"16","<15",3,9,4020
"1168",1968,"16","<15",6,9,78200
"1169",1968,"16",NA,1,1,104
"1170",1968,"16",NA,1,2,20
"1171",1968,"16",NA,1,4,8
"1172",1968,"16",NA,1,5,8
"1173",1968,"16",NA,1,6,8
"1174",1968,"16",NA,5,8,1308
"1175",1968,"16",NA,6,9,516
"1176",1968,"17","15-29",1,1,6008
"1177",1968,"17","15-29",1,2,2396
"1178",1968,"17","15-29",1,3,812
"1179",1968,"17","15-29",1,4,5312
"1180",1968,"17","15-29",1,5,15188
"1181",1968,"17","15-29",1,6,25028
"1182",1968,"17","15-29",2,3,8
"1183",1968,"17","15-29",2,4,132
"1184",1968,"17","15-29",2,5,876
"1185",1968,"17","15-29",2,6,836
"1186",1968,"17","15-29",2,9,96
"1187",1968,"17","15-29",3,9,18488
"1188",1968,"17","15-29",4,9,2544
"1189",1968,"17","15-29",6,9,18272
"1190",1968,"17","30-44",1,1,12536
"1191",1968,"17","30-44",1,2,7204
"1192",1968,"17","30-44",1,3,2244
"1193",1968,"17","30-44",1,4,6048
"1194",1968,"17","30-44",1,5,10964
"1195",1968,"17","30-44",1,6,18660
"1196",1968,"17","30-44",2,3,20
"1197",1968,"17","30-44",2,4,60
"1198",1968,"17","30-44",2,5,212
"1199",1968,"17","30-44",2,6,408
"1200",1968,"17","30-44",2,9,4
"1201",1968,"17","30-44",3,9,80
"1202",1968,"17","30-44",4,9,4
"1203",1968,"17","30-44",6,9,29940
"1204",1968,"17","45-59",1,1,13084
"1205",1968,"17","45-59",1,2,7836
"1206",1968,"17","45-59",1,3,1876
"1207",1968,"17","45-59",1,4,4316
"1208",1968,"17","45-59",1,5,8172
"1209",1968,"17","45-59",1,6,11976
"1210",1968,"17","45-59",2,3,4
"1211",1968,"17","45-59",2,4,64
"1212",1968,"17","45-59",2,5,192
"1213",1968,"17","45-59",2,6,364
"1214",1968,"17","45-59",3,9,4
"1215",1968,"17","45-59",5,8,5008
"1216",1968,"17","45-59",6,9,25272
"1217",1968,"17","60-74",1,1,6728
"1218",1968,"17","60-74",1,2,3236
"1219",1968,"17","60-74",1,3,484
"1220",1968,"17","60-74",1,4,888
"1221",1968,"17","60-74",1,5,1984
"1222",1968,"17","60-74",1,6,2816
"1223",1968,"17","60-74",2,3,20
"1224",1968,"17","60-74",2,4,28
"1225",1968,"17","60-74",2,5,40
"1226",1968,"17","60-74",2,6,116
"1227",1968,"17","60-74",5,8,32532
"1228",1968,"17","60-74",6,9,21824
"1229",1968,"17","75 and more",1,1,244
"1230",1968,"17","75 and more",1,2,128
"1231",1968,"17","75 and more",1,3,32
"1232",1968,"17","75 and more",1,4,72
"1233",1968,"17","75 and more",1,5,40
"1234",1968,"17","75 and more",1,6,16
"1235",1968,"17","75 and more",5,8,14956
"1236",1968,"17","75 and more",6,9,8576
"1237",1968,"17","<15",1,1,136
"1238",1968,"17","<15",1,2,4
"1239",1968,"17","<15",1,3,4
"1240",1968,"17","<15",1,5,148
"1241",1968,"17","<15",1,6,652
"1242",1968,"17","<15",2,5,4
"1243",1968,"17","<15",2,6,8
"1244",1968,"17","<15",3,9,6100
"1245",1968,"17","<15",4,9,4
"1246",1968,"17","<15",6,9,117436
"1247",1968,"17",NA,1,1,88
"1248",1968,"17",NA,1,2,36
"1249",1968,"17",NA,1,3,8
"1250",1968,"17",NA,1,4,12
"1251",1968,"17",NA,1,5,24
"1252",1968,"17",NA,1,6,8
"1253",1968,"17",NA,2,6,4
"1254",1968,"17",NA,5,8,1716
"1255",1968,"17",NA,6,9,968
"1256",1968,"18","15-29",1,1,2112
"1257",1968,"18","15-29",1,2,1464
"1258",1968,"18","15-29",1,3,660
"1259",1968,"18","15-29",1,4,3592
"1260",1968,"18","15-29",1,5,9036
"1261",1968,"18","15-29",1,6,19796
"1262",1968,"18","15-29",2,4,64
"1263",1968,"18","15-29",2,5,340
"1264",1968,"18","15-29",2,6,536
"1265",1968,"18","15-29",2,9,4
"1266",1968,"18","15-29",3,9,10628
"1267",1968,"18","15-29",4,9,1300
"1268",1968,"18","15-29",6,9,9180
"1269",1968,"18","30-44",1,1,5088
"1270",1968,"18","30-44",1,2,4204
"1271",1968,"18","30-44",1,3,1632
"1272",1968,"18","30-44",1,4,4556
"1273",1968,"18","30-44",1,5,6752
"1274",1968,"18","30-44",1,6,16508
"1275",1968,"18","30-44",2,3,8
"1276",1968,"18","30-44",2,4,16
"1277",1968,"18","30-44",2,5,112
"1278",1968,"18","30-44",2,6,240
"1279",1968,"18","30-44",3,9,92
"1280",1968,"18","30-44",4,9,4
"1281",1968,"18","30-44",6,9,16804
"1282",1968,"18","45-59",1,1,5608
"1283",1968,"18","45-59",1,2,4976
"1284",1968,"18","45-59",1,3,1272
"1285",1968,"18","45-59",1,4,3076
"1286",1968,"18","45-59",1,5,5304
"1287",1968,"18","45-59",1,6,12176
"1288",1968,"18","45-59",2,3,8
"1289",1968,"18","45-59",2,4,16
"1290",1968,"18","45-59",2,5,68
"1291",1968,"18","45-59",2,6,248
"1292",1968,"18","45-59",3,9,12
"1293",1968,"18","45-59",5,8,2368
"1294",1968,"18","45-59",6,9,15216
"1295",1968,"18","60-74",1,1,3568
"1296",1968,"18","60-74",1,2,2116
"1297",1968,"18","60-74",1,3,308
"1298",1968,"18","60-74",1,4,648
"1299",1968,"18","60-74",1,5,1552
"1300",1968,"18","60-74",1,6,3212
"1301",1968,"18","60-74",2,4,12
"1302",1968,"18","60-74",2,5,28
"1303",1968,"18","60-74",2,6,56
"1304",1968,"18","60-74",5,8,22552
"1305",1968,"18","60-74",6,9,13832
"1306",1968,"18","75 and more",1,1,204
"1307",1968,"18","75 and more",1,2,148
"1308",1968,"18","75 and more",1,3,8
"1309",1968,"18","75 and more",1,4,48
"1310",1968,"18","75 and more",1,5,44
"1311",1968,"18","75 and more",1,6,64
"1312",1968,"18","75 and more",5,8,10712
"1313",1968,"18","75 and more",6,9,5736
"1314",1968,"18","<15",1,1,52
"1315",1968,"18","<15",1,3,4
"1316",1968,"18","<15",1,5,100
"1317",1968,"18","<15",1,6,300
"1318",1968,"18","<15",2,6,8
"1319",1968,"18","<15",3,9,3692
"1320",1968,"18","<15",6,9,68132
"1321",1968,"18",NA,1,1,40
"1322",1968,"18",NA,1,2,28
"1323",1968,"18",NA,1,3,4
"1324",1968,"18",NA,1,4,16
"1325",1968,"18",NA,1,5,8
"1326",1968,"18",NA,1,6,8
"1327",1968,"18",NA,2,6,4
"1328",1968,"18",NA,5,8,1412
"1329",1968,"18",NA,6,9,668
"1330",1968,"19","15-29",1,1,3296
"1331",1968,"19","15-29",1,2,1160
"1332",1968,"19","15-29",1,3,456
"1333",1968,"19","15-29",1,4,2632
"1334",1968,"19","15-29",1,5,5280
"1335",1968,"19","15-29",1,6,10324
"1336",1968,"19","15-29",2,3,4
"1337",1968,"19","15-29",2,4,36
"1338",1968,"19","15-29",2,5,212
"1339",1968,"19","15-29",2,6,212
"1340",1968,"19","15-29",2,9,156
"1341",1968,"19","15-29",3,9,10772
"1342",1968,"19","15-29",4,9,1196
"1343",1968,"19","15-29",6,9,6604
"1344",1968,"19","30-44",1,1,8864
"1345",1968,"19","30-44",1,2,4072
"1346",1968,"19","30-44",1,3,1164
"1347",1968,"19","30-44",1,4,3300
"1348",1968,"19","30-44",1,5,4568
"1349",1968,"19","30-44",1,6,9532
"1350",1968,"19","30-44",2,4,16
"1351",1968,"19","30-44",2,5,80
"1352",1968,"19","30-44",2,6,96
"1353",1968,"19","30-44",2,9,4
"1354",1968,"19","30-44",3,9,28
"1355",1968,"19","30-44",4,9,4
"1356",1968,"19","30-44",6,9,12944
"1357",1968,"19","45-59",1,1,11164
"1358",1968,"19","45-59",1,2,4492
"1359",1968,"19","45-59",1,3,1060
"1360",1968,"19","45-59",1,4,2392
"1361",1968,"19","45-59",1,5,3440
"1362",1968,"19","45-59",1,6,6868
"1363",1968,"19","45-59",2,4,12
"1364",1968,"19","45-59",2,5,44
"1365",1968,"19","45-59",2,6,100
"1366",1968,"19","45-59",3,9,4
"1367",1968,"19","45-59",5,8,3068
"1368",1968,"19","45-59",6,9,11136
"1369",1968,"19","60-74",1,1,8132
"1370",1968,"19","60-74",1,2,2044
"1371",1968,"19","60-74",1,3,200
"1372",1968,"19","60-74",1,4,452
"1373",1968,"19","60-74",1,5,748
"1374",1968,"19","60-74",1,6,1092
"1375",1968,"19","60-74",2,4,4
"1376",1968,"19","60-74",2,5,20
"1377",1968,"19","60-74",2,6,36
"1378",1968,"19","60-74",5,8,19376
"1379",1968,"19","60-74",6,9,8764
"1380",1968,"19","75 and more",1,1,852
"1381",1968,"19","75 and more",1,2,120
"1382",1968,"19","75 and more",1,3,12
"1383",1968,"19","75 and more",1,4,44
"1384",1968,"19","75 and more",1,5,20
"1385",1968,"19","75 and more",1,6,12
"1386",1968,"19","75 and more",5,8,9360
"1387",1968,"19","75 and more",6,9,3636
"1388",1968,"19","<15",1,1,32
"1389",1968,"19","<15",1,2,4
"1390",1968,"19","<15",1,5,12
