DEP_RES_21,Tranche d'age,AN_RECENS,CSP,TYP_ACT,POND
73,15-29,1982,5,2,2316
73,15-29,1982,9,2,1052
73,30-44,1982,9,6,12520
73,30-44,1982,6,2,860
73,45-59,1982,9,6,14976
73,45-59,1982,8,5,2556
73,60-74,1982,8,5,25300
73,75 more,1982,8,5,14508
73,75 more,1982,9,6,2820
73,15-29,1982,9,4,1540
73,30-44,1982,4,2,248
73,less than 15,1982,9,3,4340
73,15-29,1982,6,2,1400
73,30-44,1982,5,2,876
73,45-59,1982,6,2,592
73,45-59,1982,4,2,124
73,45-59,1982,5,2,512
73,60-74,1982,9,6,6652
73,15-29,1982,5,1,14768
73,15-29,1982,6,1,17096
73,15-29,1982,4,1,7148
73,30-44,1982,4,1,11488
73,30-44,1982,6,1,15024
73,30-44,1982,2,1,5988
73,45-59,1982,6,1,11784
73,45-59,1982,5,1,7004
73,45-59,1982,4,1,6108
73,30-44,1982,5,1,11476
73,30-44,1982,3,1,4628
73,15-29,1982,3,1,1352
73,15-29,1982,2,1,1800
73,60-74,1982,6,1,548
73,45-59,1982,2,1,4852
73,15-29,1982,1,1,812
73,30-44,1982,1,1,1680
73,45-59,1982,3,1,2916
73,45-59,1982,1,1,4044
73,60-74,1982,1,1,1304
73,60-74,1982,5,1,660
73,60-74,1982,2,1,1200
73,60-74,1982,3,1,404
73,60-74,1982,4,1,580
73,75 more,1982,4,1,72
73,75 more,1982,6,1,36
73,15-29,1982,4,2,352
73,45-59,1982,9,2,80
73,45-59,1982,2,2,20
73,30-44,1982,9,2,120
73,60-74,1982,4,2,20
73,75 more,1982,2,1,112
73,60-74,1982,2,2,4
73,15-29,1982,2,2,8
73,30-44,1982,9,3,88
73,45-59,1982,3,2,36
73,60-74,1982,3,2,4
73,75 more,1982,1,1,84
73,60-74,1982,5,2,16
73,75 more,1982,5,1,12
73,15-29,1982,3,2,32
73,60-74,1982,6,2,20
73,30-44,1982,3,2,12
73,15-29,1982,1,2,12
73,30-44,1982,2,2,20
73,30-44,1982,1,2,4
73,45-59,1982,9,3,20
73,45-59,1982,1,2,4
73,60-74,1982,9,3,4
73,75 more,1982,9,3,8
73,75 more,1982,2,2,4
73,60-74,1982,9,2,8
73,75 more,1982,3,1,8
73,75 more,1982,6,2,4
74,less than 15,1982,9,6,108488
74,less than 15,1982,9,3,6436
74,15-29,1982,9,3,29128
74,15-29,1982,6,2,2152
74,15-29,1982,9,6,11272
74,15-29,1982,9,4,2232
74,15-29,1982,4,2,584
74,15-29,1982,5,2,3464
74,30-44,1982,9,6,19568
74,45-59,1982,9,6,18316
74,60-74,1982,8,5,32724
74,75 more,1982,8,5,17884
74,75 more,1982,9,6,3636
74,60-74,1982,9,6,8808
74,30-44,1982,9,3,188
74,45-59,1982,8,5,2696
74,45-59,1982,6,2,1392
74,30-44,1982,5,2,1864
74,15-29,1982,9,2,1720
74,30-44,1982,6,2,1612
74,45-59,1982,4,2,348
74,60-74,1982,5,2,60
74,60-74,1982,6,2,64
74,15-29,1982,6,1,28964
74,15-29,1982,5,1,21092
74,30-44,1982,4,1,18444
74,30-44,1982,5,1,18956
74,30-44,1982,6,1,29856
74,45-59,1982,6,1,19264
74,45-59,1982,2,1,8744
74,60-74,1982,6,1,1224
74,60-74,1982,5,1,1156
74,60-74,1982,2,1,1900
74,30-44,1982,3,1,8232
74,30-44,1982,2,1,10232
74,45-59,1982,5,1,10092
74,45-59,1982,3,1,4200
74,45-59,1982,4,1,8080
74,15-29,1982,4,1,10176
74,15-29,1982,3,1,1884
74,15-29,1982,2,1,2868
74,45-59,1982,1,1,5072
74,60-74,1982,3,1,484
74,15-29,1982,1,1,1312
74,30-44,1982,1,1,2320
74,60-74,1982,4,1,860
74,60-74,1982,1,1,1780
74,30-44,1982,4,2,472
74,75 more,1982,3,1,32
74,45-59,1982,9,3,28
74,30-44,1982,3,2,116
74,45-59,1982,5,2,744
74,75 more,1982,4,1,124
74,75 more,1982,2,1,164
74,45-59,1982,9,2,108
74,30-44,1982,2,2,52
74,75 more,1982,6,2,4
74,30-44,1982,9,2,136
74,15-29,1982,3,2,48
74,45-59,1982,1,2,20
74,60-74,1982,3,2,4
74,60-74,1982,4,2,20
74,45-59,1982,2,2,28
74,45-59,1982,3,2,72
74,75 more,1982,4,2,4
74,15-29,1982,2,2,20
74,75 more,1982,6,1,68
74,75 more,1982,5,1,40
74,75 more,1982,1,1,96
74,less than 15,1982,9,2,4
74,15-29,1982,1,2,8
74,30-44,1982,1,2,4
74,60-74,1982,9,2,4
74,60-74,1982,9,3,8
74,75 more,1982,9,3,4
74,less than 15,1982,6,1,4
74,60-74,1982,2,2,4
75,less than 15,1982,9,6,293020
75,15-29,1982,9,3,170632
75,15-29,1982,9,6,40968
75,15-29,1982,9,4,7048
75,15-29,1982,3,2,2564
75,30-44,1982,9,6,62732
75,45-59,1982,9,6,68040
75,60-74,1982,8,5,181672
75,15-29,1982,5,2,13848
75,30-44,1982,5,2,9656
75,30-44,1982,4,2,5496
75,30-44,1982,3,2,3564
75,30-44,1982,9,3,7320
75,45-59,1982,3,2,2312
75,45-59,1982,6,2,7108
75,45-59,1982,4,2,3828
75,45-59,1982,5,2,7192
75,45-59,1982,8,5,10880
75,60-74,1982,9,6,48752
75,75 more,1982,8,5,129976
75,75 more,1982,9,6,32924
75,30-44,1982,3,1,106604
75,45-59,1982,4,1,50420
75,15-29,1982,6,1,48968
75,15-29,1982,5,1,121744
75,15-29,1982,4,1,63644
75,15-29,1982,3,1,45032
75,30-44,1982,5,1,103288
75,30-44,1982,6,1,67092
75,45-59,1982,3,1,69272
75,60-74,1982,6,1,5704
75,45-59,1982,5,1,82804
75,15-29,1982,2,1,7316
75,30-44,1982,4,1,77336
75,30-44,1982,2,1,27804
75,45-59,1982,6,1,50840
75,45-59,1982,2,1,30952
75,60-74,1982,3,1,14764
75,60-74,1982,5,1,17116
75,60-74,1982,2,1,11740
75,60-74,1982,4,1,7896
75,75 more,1982,3,1,1256
75,less than 15,1982,9,3,15688
75,15-29,1982,6,2,7068
75,15-29,1982,9,2,7524
75,15-29,1982,2,2,284
75,30-44,1982,6,2,7316
75,15-29,1982,4,2,4064
75,45-59,1982,9,2,1020
75,60-74,1982,4,2,496
75,60-74,1982,5,2,1040
75,60-74,1982,6,2,908
75,60-74,1982,9,3,236
75,30-44,1982,9,2,1476
75,75 more,1982,9,3,256
75,30-44,1982,2,2,608
75,75 more,1982,4,1,912
75,75 more,1982,5,1,1680
75,75 more,1982,2,1,1644
75,45-59,1982,2,2,540
75,75 more,1982,5,2,68
75,30-44,1982,1,1,112
75,45-59,1982,1,1,184
75,45-59,1982,9,3,748
75,60-74,1982,9,2,240
75,60-74,1982,3,2,468
75,75 more,1982,6,1,368
75,75 more,1982,3,2,16
75,60-74,1982,2,2,136
75,75 more,1982,1,1,44
75,60-74,1982,1,1,140
75,15-29,1982,1,1,40
75,75 more,1982,4,2,8
75,15-29,1982,1,2,40
75,75 more,1982,9,2,16
75,less than 15,1982,9,2,20
75,30-44,1982,1,2,20
75,75 more,1982,6,2,40
75,30-44,1982,9,4,16
75,45-59,1982,1,2,4
75,75 more,1982,2,2,8
75,less than 15,1982,4,1,8
75,less than 15,1982,5,1,16
75,less than 15,1982,2,1,4
75,less than 15,1982,6,1,4
76,less than 15,1982,9,6,268240
76,15-29,1982,9,3,73008
76,60-74,1982,8,5,88532
76,45-59,1982,9,6,52364
76,15-29,1982,9,6,30844
76,30-44,1982,9,6,44472
76,60-74,1982,9,6,22116
76,45-59,1982,6,2,4780
76,75 more,1982,8,5,48756
76,75 more,1982,9,6,10900
76,15-29,1982,5,1,48904
76,15-29,1982,4,1,22932
76,15-29,1982,3,1,4912
76,30-44,1982,5,1,37804
76,30-44,1982,6,1,64716
76,45-59,1982,4,1,20204
76,45-59,1982,3,1,9736
76,15-29,1982,6,1,72704
76,30-44,1982,4,1,36264
76,30-44,1982,3,1,16096
76,30-44,1982,2,1,14024
76,45-59,1982,5,1,25912
76,less than 15,1982,9,3,16544
76,15-29,1982,5,2,11240
76,15-29,1982,6,2,11672
76,15-29,1982,9,4,6448
76,15-29,1982,9,2,9612
76,15-29,1982,4,2,948
76,30-44,1982,5,2,3980
76,30-44,1982,6,2,6252
76,45-59,1982,8,5,8388
76,30-44,1982,4,2,964
76,30-44,1982,9,3,412
76,45-59,1982,4,2,836
76,45-59,1982,5,2,2528
76,45-59,1982,3,2,160
76,60-74,1982,5,2,236
76,15-29,1982,2,1,3664
76,45-59,1982,1,1,10268
76,60-74,1982,3,1,1000
76,45-59,1982,6,1,45164
76,45-59,1982,2,1,12752
76,60-74,1982,4,1,1356
76,60-74,1982,1,1,2620
76,60-74,1982,2,1,2896
76,60-74,1982,5,1,2728
76,60-74,1982,6,1,2508
76,75 more,1982,2,1,240
76,15-29,1982,3,2,132
76,45-59,1982,9,2,284
76,15-29,1982,1,1,2168
76,75 more,1982,4,1,136
76,45-59,1982,9,3,72
76,60-74,1982,6,2,356
76,30-44,1982,9,2,504
76,30-44,1982,1,1,4996
76,75 more,1982,6,1,52
76,30-44,1982,3,2,164
76,less than 15,1982,5,1,20
76,75 more,1982,5,1,72
76,60-74,1982,9,2,40
76,75 more,1982,3,1,68
76,45-59,1982,2,2,148
76,30-44,1982,2,2,92
76,75 more,1982,6,2,12
76,75 more,1982,9,3,24
76,60-74,1982,9,3,28
76,75 more,1982,1,1,148
76,less than 15,1982,6,1,16
76,60-74,1982,4,2,52
76,less than 15,1982,2,1,8
76,45-59,1982,1,2,12
76,less than 15,1982,9,2,12
76,15-29,1982,1,2,16
76,15-29,1982,2,2,44
76,30-44,1982,1,2,24
76,60-74,1982,3,2,12
76,60-74,1982,1,2,8
76,60-74,1982,2,2,16
76,75 more,1982,5,2,8
76,75 more,1982,9,2,4
76,75 more,1982,1,2,4
77,less than 15,1982,9,6,210724
77,15-29,1982,9,6,18376
77,45-59,1982,9,6,28396
77,30-44,1982,9,6,32616
77,75 more,1982,8,5,33304
77,60-74,1982,8,5,55336
77,30-44,1982,9,3,324
77,75 more,1982,9,6,8332
77,30-44,1982,4,2,920
77,15-29,1982,9,3,53336
77,15-29,1982,5,2,6112
77,15-29,1982,6,2,4196
77,60-74,1982,9,6,12964
77,15-29,1982,6,1,41096
77,30-44,1982,3,1,21192
77,30-44,1982,5,1,44352
77,30-44,1982,4,1,39732
77,30-44,1982,6,1,43164
77,45-59,1982,5,1,23224
77,45-59,1982,3,1,11428
77,15-29,1982,5,1,43816
77,45-59,1982,6,1,29756
77,45-59,1982,2,1,10200
77,45-59,1982,4,1,17568
77,45-59,1982,1,1,3464
77,60-74,1982,5,1,1892
77,60-74,1982,2,1,2032
77,15-29,1982,4,1,20260
77,75 more,1982,4,1,100
77,30-44,1982,2,1,12768
77,less than 15,1982,9,3,12688
77,15-29,1982,9,4,3432
77,15-29,1982,4,2,652
77,15-29,1982,9,2,3972
77,30-44,1982,5,2,3316
77,60-74,1982,5,2,180
77,45-59,1982,5,2,2052
77,45-59,1982,9,2,260
77,45-59,1982,6,2,2668
77,30-44,1982,6,2,2528
77,30-44,1982,9,2,332
77,45-59,1982,4,2,784
77,45-59,1982,8,5,4860
77,45-59,1982,2,2,128
77,45-59,1982,3,2,176
77,30-44,1982,3,2,256
77,45-59,1982,9,3,80
77,30-44,1982,1,1,2204
77,15-29,1982,3,1,4424
77,60-74,1982,3,1,952
77,75 more,1982,5,1,60
77,60-74,1982,4,1,1056
77,15-29,1982,2,1,2980
77,15-29,1982,1,1,1060
77,60-74,1982,6,1,1792
77,60-74,1982,1,1,868
77,75 more,1982,2,1,156
77,75 more,1982,1,1,48
77,60-74,1982,6,2,172
77,60-74,1982,3,2,24
77,60-74,1982,2,2,24
77,30-44,1982,2,2,84
77,15-29,1982,2,2,48
77,75 more,1982,9,3,32
77,75 more,1982,5,2,12
77,75 more,1982,6,1,52
77,15-29,1982,3,2,72
77,75 more,1982,3,1,20
77,60-74,1982,9,2,64
77,45-59,1982,1,2,20
77,60-74,1982,9,3,20
77,less than 15,1982,9,4,8
77,30-44,1982,9,4,8
77,60-74,1982,4,2,68
77,15-29,1982,1,2,48
77,less than 15,1982,6,1,16
77,less than 15,1982,2,1,4
77,less than 15,1982,9,2,4
77,less than 15,1982,6,2,8
77,30-44,1982,1,2,8
77,75 more,1982,9,2,4
78,less than 15,1982,9,6,281348
78,15-29,1982,9,3,89064
78,15-29,1982,9,6,25464
78,30-44,1982,9,3,700
78,30-44,1982,9,6,48640
78,45-59,1982,9,6,43432
78,60-74,1982,8,5,57388
78,less than 15,1982,9,3,16200
78,45-59,1982,6,2,2536
78,45-59,1982,4,2,1348
78,45-59,1982,8,5,6440
78,60-74,1982,9,6,15760
78,75 more,1982,8,5,35124
78,75 more,1982,9,6,9256
78,45-59,1982,9,3,116
78,45-59,1982,3,1,33876
78,45-59,1982,2,1,12212
78,15-29,1982,5,1,63712
78,30-44,1982,3,1,49696
78,45-59,1982,5,1,33908
78,15-29,1982,4,1,30144
78,15-29,1982,3,1,10308
78,30-44,1982,5,1,54604
78,30-44,1982,4,1,54300
78,45-59,1982,4,1,29048
78,60-74,1982,4,1,1660
78,60-74,1982,3,1,2780
78,30-44,1982,6,1,47800
78,30-44,1982,2,1,13516
78,45-59,1982,6,1,34104
78,60-74,1982,6,1,1812
78,15-29,1982,5,2,6436
78,15-29,1982,6,2,4420
78,30-44,1982,4,2,1608
78,15-29,1982,9,2,4416
78,45-59,1982,5,2,2608
78,30-44,1982,5,2,4152
78,15-29,1982,9,4,5060
78,15-29,1982,4,2,1160
78,30-44,1982,3,2,524
78,45-59,1982,9,2,252
78,45-59,1982,3,2,700
78,30-44,1982,6,2,2700
78,15-29,1982,6,1,42300
78,60-74,1982,2,1,2324
78,15-29,1982,2,1,3192
78,30-44,1982,1,1,872
78,45-59,1982,1,1,1772
78,60-74,1982,5,1,2820
78,75 more,1982,3,1,124
78,75 more,1982,4,1,116
78,60-74,1982,9,3,32
78,60-74,1982,4,2,104
78,75 more,1982,2,1,244
78,30-44,1982,9,2,408
78,60-74,1982,5,2,200
78,45-59,1982,2,2,92
78,60-74,1982,3,2,48
78,75 more,1982,5,1,124
78,60-74,1982,1,1,624
78,15-29,1982,3,2,268
78,less than 15,1982,3,1,4
78,75 more,1982,6,1,64
78,60-74,1982,6,2,160
78,15-29,1982,1,1,340
78,15-29,1982,1,2,20
78,75 more,1982,1,1,20
78,75 more,1982,9,3,36
78,60-74,1982,2,2,16
78,15-29,1982,2,2,60
78,30-44,1982,2,2,48
78,less than 15,1982,6,1,12
78,60-74,1982,9,2,32
78,75 more,1982,9,2,4
78,75 more,1982,4,2,4
78,less than 15,1982,5,2,4
78,less than 15,1982,5,1,4
78,75 more,1982,6,2,4
79,less than 15,1982,9,6,72780
79,15-29,1982,9,3,17920
79,30-44,1982,1,1,5920
79,30-44,1982,4,1,8272
79,less than 15,1982,9,3,4280
79,15-29,1982,9,6,6620
79,30-44,1982,9,6,10616
79,30-44,1982,6,2,1176
79,45-59,1982,6,2,1172
79,15-29,1982,6,2,2472
79,15-29,1982,9,2,1984
79,45-59,1982,9,6,15356
79,60-74,1982,8,5,31552
79,60-74,1982,9,6,8008
79,75 more,1982,8,5,19876
79,75 more,1982,9,6,3720
79,45-59,1982,8,5,2560
79,15-29,1982,5,1,11912
79,30-44,1982,3,1,3548
79,15-29,1982,6,1,19604
79,30-44,1982,5,1,11120
79,30-44,1982,6,1,14096
79,30-44,1982,2,1,5260
79,45-59,1982,6,1,10324
79,45-59,1982,5,1,6116
79,45-59,1982,4,1,3612
79,45-59,1982,2,1,4928
79,60-74,1982,2,1,1052
79,15-29,1982,5,2,2516
79,30-44,1982,4,2,244
79,45-59,1982,5,2,624
79,15-29,1982,4,1,4780
79,45-59,1982,3,1,1756
79,15-29,1982,3,1,912
79,60-74,1982,4,1,332
79,15-29,1982,4,2,348
79,15-29,1982,1,2,20
79,15-29,1982,9,4,1840
79,45-59,1982,4,2,168
79,45-59,1982,1,1,12272
79,60-74,1982,6,1,480
79,15-29,1982,2,1,1540
79,60-74,1982,5,1,536
79,15-29,1982,1,1,3556
79,30-44,1982,5,2,772
79,45-59,1982,9,2,80
79,30-44,1982,9,3,68
79,60-74,1982,1,1,1608
79,30-44,1982,9,2,92
79,30-44,1982,3,2,44
79,60-74,1982,6,2,52
79,60-74,1982,5,2,52
79,less than 15,1982,6,1,96
79,60-74,1982,3,1,216
79,less than 15,1982,2,1,4
79,30-44,1982,2,2,12
79,75 more,1982,6,1,12
79,45-59,1982,2,2,12
79,15-29,1982,3,2,24
79,75 more,1982,2,1,40
79,60-74,1982,4,2,16
79,75 more,1982,3,1,4
79,30-44,1982,1,2,8
79,less than 15,1982,6,2,4
79,15-29,1982,2,2,4
79,45-59,1982,1,2,8
79,45-59,1982,3,2,12
79,60-74,1982,9,2,4
79,less than 15,1982,5,1,28
79,75 more,1982,1,1,36
79,75 more,1982,4,1,20
79,75 more,1982,5,1,4
79,60-74,1982,9,3,4
79,45-59,1982,9,3,4
79,75 more,1982,5,2,4
80,less than 15,1982,9,6,123816
80,30-44,1982,9,6,19000
80,15-29,1982,9,3,35028
80,15-29,1982,9,6,12944
80,60-74,1982,8,5,43672
80,75 more,1982,8,5,25668
80,15-29,1982,4,1,9208
80,30-44,1982,3,1,5964
80,15-29,1982,3,1,2032
80,30-44,1982,6,1,27324
80,30-44,1982,5,1,16380
80,45-59,1982,3,1,3392
80,45-59,1982,4,1,7248
80,less than 15,1982,9,3,7968
80,15-29,1982,9,2,5192
80,15-29,1982,5,2,4092
80,15-29,1982,6,2,5392
80,15-29,1982,4,2,396
80,15-29,1982,3,2,44
80,30-44,1982,6,2,2620
80,30-44,1982,5,2,1244
80,45-59,1982,9,6,25084
80,45-59,1982,5,2,872
80,60-74,1982,9,6,10708
80,75 more,1982,9,6,5656
80,30-44,1982,9,2,184
80,45-59,1982,8,5,4328
80,15-29,1982,9,4,2788
80,30-44,1982,4,2,348
80,45-59,1982,4,2,268
80,45-59,1982,6,2,2176
80,15-29,1982,6,1,34464
80,30-44,1982,4,1,14644
80,30-44,1982,2,1,6188
80,15-29,1982,2,1,1764
80,30-44,1982,1,1,4616
80,45-59,1982,2,1,6276
80,45-59,1982,6,1,18796
80,15-29,1982,5,1,18188
80,15-29,1982,1,1,2276
80,45-59,1982,5,1,9924
80,45-59,1982,1,1,8660
80,60-74,1982,6,1,1088
80,60-74,1982,1,1,1484
80,60-74,1982,5,1,928
80,60-74,1982,2,1,1468
80,60-74,1982,4,1,604
80,75 more,1982,1,1,72
80,75 more,1982,3,1,12
80,60-74,1982,3,1,464
80,30-44,1982,2,2,16
80,45-59,1982,9,2,144
80,30-44,1982,3,2,36
80,60-74,1982,5,2,104
80,45-59,1982,3,2,36
80,60-74,1982,6,2,156
80,60-74,1982,4,2,20
80,75 more,1982,4,1,40
80,75 more,1982,2,1,108
80,45-59,1982,1,2,12
80,60-74,1982,9,2,12
80,30-44,1982,9,3,168
80,75 more,1982,6,1,40
80,75 more,1982,9,3,16
80,less than 15,1982,9,4,4
80,15-29,1982,1,2,16
80,45-59,1982,2,2,40
80,15-29,1982,2,2,4
80,45-59,1982,9,3,4
80,60-74,1982,1,2,4
80,60-74,1982,3,2,8
80,60-74,1982,9,3,16
80,75 more,1982,6,2,12
80,75 more,1982,5,1,16
80,less than 15,1982,6,1,4
81,less than 15,1982,9,6,62528
81,15-29,1982,5,2,2932
81,15-29,1982,6,2,2132
81,15-29,1982,9,6,7568
81,60-74,1982,8,5,33960
81,30-44,1982,9,6,11676
81,75 more,1982,8,5,21468
81,15-29,1982,9,3,19468
81,45-59,1982,9,6,18876
81,75 more,1982,9,6,5028
81,15-29,1982,5,1,10404
81,30-44,1982,6,1,14052
81,30-44,1982,5,1,10068
81,30-44,1982,3,1,3472
81,15-29,1982,3,1,652
81,15-29,1982,6,1,16012
81,30-44,1982,2,1,5312
81,30-44,1982,4,1,8756
81,45-59,1982,1,1,8172
81,45-59,1982,2,1,5460
81,45-59,1982,3,1,2248
81,15-29,1982,4,2,352
81,45-59,1982,8,5,4108
81,45-59,1982,4,2,200
81,15-29,1982,9,2,1884
81,15-29,1982,4,1,4684
81,45-59,1982,5,1,7084
81,30-44,1982,1,1,3940
81,45-59,1982,4,1,4736
81,60-74,1982,5,1,540
81,30-44,1982,9,3,48
81,less than 15,1982,9,3,4140
81,60-74,1982,9,6,9724
81,45-59,1982,6,1,12520
81,15-29,1982,2,1,1772
81,15-29,1982,9,4,1436
81,30-44,1982,5,2,944
81,60-74,1982,1,1,1516
81,30-44,1982,4,2,228
81,60-74,1982,4,1,544
81,60-74,1982,2,1,1124
81,45-59,1982,6,2,1536
81,45-59,1982,5,2,616
81,60-74,1982,3,1,292
81,30-44,1982,3,2,40
81,30-44,1982,6,2,1024
81,30-44,1982,2,2,32
81,60-74,1982,2,2,4
81,15-29,1982,1,1,2060
81,75 more,1982,2,1,96
81,75 more,1982,4,1,104
81,45-59,1982,3,2,16
81,60-74,1982,5,2,48
81,30-44,1982,9,2,88
81,30-44,1982,1,2,12
81,45-59,1982,9,2,52
81,60-74,1982,6,2,104
81,60-74,1982,6,1,608
81,75 more,1982,1,1,80
81,75 more,1982,5,1,28
81,15-29,1982,3,2,24
81,15-29,1982,1,2,28
81,45-59,1982,2,2,16
81,45-59,1982,1,2,32
81,75 more,1982,6,1,8
81,less than 15,1982,9,2,8
81,60-74,1982,3,2,8
81,75 more,1982,3,1,16
81,less than 15,1982,2,1,8
81,60-74,1982,1,2,4
81,15-29,1982,2,2,12
81,30-44,1982,9,4,4
81,45-59,1982,9,3,12
81,60-74,1982,4,2,20
81,75 more,1982,9,3,8
81,75 more,1982,6,2,4
81,75 more,1982,4,2,4
81,less than 15,1982,6,1,8
82,less than 15,1982,9,6,34872
82,15-29,1982,1,2,24
82,60-74,1982,8,5,19460
82,45-59,1982,9,6,9992
82,15-29,1982,9,6,4648
82,30-44,1982,9,6,7148
82,75 more,1982,8,5,12488
82,45-59,1982,5,1,3708
82,15-29,1982,5,1,5352
82,15-29,1982,4,1,2272
82,30-44,1982,5,1,5632
82,15-29,1982,9,3,11992
82,15-29,1982,9,4,876
82,15-29,1982,9,2,1168
82,15-29,1982,5,2,1496
82,30-44,1982,6,2,632
82,30-44,1982,5,2,496
82,45-59,1982,6,2,488
82,45-59,1982,5,2,376
82,60-74,1982,9,6,5068
82,75 more,1982,9,6,2556
82,30-44,1982,4,1,4704
82,15-29,1982,6,1,7568
82,30-44,1982,6,1,6468
82,45-59,1982,4,1,2312
82,45-59,1982,1,1,7032
82,45-59,1982,3,1,1016
82,60-74,1982,4,1,216
82,30-44,1982,3,1,1848
82,30-44,1982,2,1,2892
82,15-29,1982,6,2,1300
82,15-29,1982,3,1,464
82,45-59,1982,6,1,5492
82,30-44,1982,9,3,72
82,15-29,1982,2,1,940
82,60-74,1982,1,1,1556
82,15-29,1982,1,1,2208
82,45-59,1982,2,1,2736
82,60-74,1982,5,1,372
82,60-74,1982,2,1,624
82,less than 15,1982,9,3,2312
82,45-59,1982,8,5,1636
82,60-74,1982,3,1,196
82,75 more,1982,1,1,104
82,45-59,1982,1,2,8
82,30-44,1982,4,2,164
82,30-44,1982,1,1,3532
82,15-29,1982,4,2,200
82,30-44,1982,1,2,8
82,45-59,1982,4,2,76
82,60-74,1982,6,1,384
82,75 more,1982,4,1,28
82,45-59,1982,3,2,20
82,60-74,1982,4,2,12
82,30-44,1982,2,2,28
82,60-74,1982,6,2,28
82,75 more,1982,2,1,60
82,30-44,1982,9,2,44
82,30-44,1982,3,2,16
82,45-59,1982,9,2,32
82,45-59,1982,9,3,12
82,60-74,1982,5,2,28
82,15-29,1982,3,2,12
82,60-74,1982,3,2,4
82,75 more,1982,6,1,8
82,60-74,1982,9,3,4
82,75 more,1982,5,2,4
82,75 more,1982,6,2,4
82,75 more,1982,5,1,12
82,75 more,1982,3,1,4
82,45-59,1982,2,2,12
82,60-74,1982,9,2,4
82,60-74,1982,1,2,4
83,less than 15,1982,9,6,127984
83,less than 15,1982,9,3,8336
83,15-29,1982,9,3,39036
83,15-29,1982,9,2,5468
83,15-29,1982,9,4,3196
83,15-29,1982,5,2,7836
83,15-29,1982,9,6,20236
83,30-44,1982,9,6,33180
83,45-59,1982,9,6,42444
83,60-74,1982,9,6,27792
83,60-74,1982,8,5,71364
83,75 more,1982,8,5,34896
83,45-59,1982,8,5,9520
83,30-44,1982,6,2,2524
83,45-59,1982,5,2,2304
83,75 more,1982,9,6,13608
83,30-44,1982,5,2,3888
83,45-59,1982,6,2,2184
83,30-44,1982,6,1,24860
83,30-44,1982,5,1,25344
83,30-44,1982,3,1,9392
83,45-59,1982,5,1,15644
83,45-59,1982,4,1,12232
83,60-74,1982,4,1,912
83,15-29,1982,5,1,28428
83,45-59,1982,3,1,6736
83,30-44,1982,4,1,20656
83,15-29,1982,4,1,8932
83,30-44,1982,2,1,13580
83,45-59,1982,2,1,11064
83,15-29,1982,2,1,4128
83,15-29,1982,6,1,24752
83,30-44,1982,1,1,2300
83,45-59,1982,6,1,20000
83,45-59,1982,1,1,4672
83,60-74,1982,2,1,2552
83,60-74,1982,5,1,1648
83,75 more,1982,5,1,44
83,15-29,1982,3,1,2480
83,15-29,1982,6,2,4376
83,45-59,1982,4,2,732
83,30-44,1982,9,3,156
83,15-29,1982,4,2,944
83,30-44,1982,4,2,908
83,60-74,1982,6,2,240
83,60-74,1982,4,2,88
83,60-74,1982,2,2,28
83,60-74,1982,3,1,900
83,less than 15,1982,6,1,24
83,60-74,1982,6,1,1564
83,15-29,1982,3,2,196
83,60-74,1982,1,1,1608
83,45-59,1982,3,2,232
83,15-29,1982,1,1,928
83,75 more,1982,3,1,48
83,30-44,1982,9,2,448
83,75 more,1982,2,1,212
83,30-44,1982,3,2,196
83,15-29,1982,1,2,24
83,30-44,1982,1,2,24
83,30-44,1982,2,2,132
83,45-59,1982,2,2,160
83,75 more,1982,1,1,164
83,75 more,1982,4,1,64
83,45-59,1982,9,2,204
83,60-74,1982,5,2,252
83,75 more,1982,9,3,16
83,15-29,1982,2,2,68
83,60-74,1982,3,2,24
83,45-59,1982,9,3,44
83,60-74,1982,9,2,48
83,less than 15,1982,5,1,12
83,30-44,1982,9,4,4
83,75 more,1982,5,2,8
83,60-74,1982,9,3,8
83,less than 15,1982,9,2,8
83,45-59,1982,1,2,12
83,75 more,1982,9,2,8
83,75 more,1982,6,1,56
83,60-74,1982,1,2,4
84,less than 15,1982,9,6,85176
84,15-29,1982,9,3,25916
84,15-29,1982,9,6,13720
84,30-44,1982,9,6,20372
84,75 more,1982,8,5,19992
84,45-59,1982,2,2,56
84,45-59,1982,8,5,3368
84,45-59,1982,5,2,892
84,30-44,1982,6,2,1436
84,15-29,1982,5,2,4188
84,45-59,1982,6,2,1404
84,45-59,1982,4,2,340
84,45-59,1982,9,6,23656
84,60-74,1982,8,5,36520
84,60-74,1982,9,6,11172
84,60-74,1982,5,2,88
84,75 more,1982,9,6,5208
84,30-44,1982,5,1,13828
84,30-44,1982,4,1,13052
84,45-59,1982,3,1,3380
84,30-44,1982,3,1,5600
84,45-59,1982,5,1,8512
84,15-29,1982,5,1,14684
84,30-44,1982,6,1,17796
84,60-74,1982,4,1,572
84,15-29,1982,6,1,19220
84,30-44,1982,2,1,7636
84,15-29,1982,4,1,5680
84,15-29,1982,3,1,1364
84,45-59,1982,2,1,5652
84,15-29,1982,1,1,1836
84,15-29,1982,2,1,2304
84,45-59,1982,6,1,13296
84,30-44,1982,1,1,3832
84,45-59,1982,4,1,6436
84,45-59,1982,1,1,6492
84,60-74,1982,6,1,1004
84,60-74,1982,1,1,1812
84,60-74,1982,3,1,528
84,15-29,1982,9,2,2660
